GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,Winner/tie,Unnamed: 18,Loser/tie
201109110rav,1,Sun,2011-09-11,Steelers,0,7,0,0,2011,Ravens,14,7,11,3,9/11/2011,1:05PM,Baltimore Ravens,,Pittsburgh Steelers
201109110htx,1,Sun,2011-09-11,Colts,0,0,0,7,2011,Texans,17,17,0,0,9/11/2011,1:05PM,Jacksonville Jaguars,,Tennessee Titans
201109110jax,1,Sun,2011-09-11,Titans,0,0,7,7,2011,Jaguars,7,3,3,3,9/11/2011,1:05PM,Houston Texans,,Indianapolis Colts
201109110chi,1,Sun,2011-09-11,Falcons,3,0,3,6,2011,Bears,10,6,14,0,9/11/2011,1:06PM,Chicago Bears,,Atlanta Falcons
201109110cle,1,Sun,2011-09-11,Bengals,10,3,0,14,2011,Browns,0,14,3,0,9/11/2011,1:06PM,Buffalo Bills,@,Kansas City Chiefs
201109110kan,1,Sun,2011-09-11,Bills,14,6,14,7,2011,Chiefs,0,7,0,0,9/11/2011,1:06PM,Detroit Lions,@,Tampa Bay Buccaneers
201109110tam,1,Sun,2011-09-11,Lions,6,14,7,0,2011,Buccaneers,10,3,0,7,9/11/2011,1:06PM,Cincinnati Bengals,@,Cleveland Browns
201109110crd,1,Sun,2011-09-11,Panthers,7,7,7,0,2011,Cardinals,7,0,7,14,9/11/2011,4:15PM,Arizona Cardinals,,Carolina Panthers
201109110sdg,1,Sun,2011-09-11,Vikings,7,10,0,0,2011,Chargers,7,0,7,10,9/11/2011,4:20PM,San Diego Chargers,,Minnesota Vikings
201109110sfo,1,Sun,2011-09-11,Seahawks,0,0,7,10,2011,49ers,0,16,0,17,9/11/2011,4:22PM,San Francisco 49ers,,Seattle Seahawks
201109110was,1,Sun,2011-09-11,Giants,7,7,0,0,2011,Redskins,0,14,7,7,9/11/2011,4:23PM,Washington Redskins,,New York Giants
201109110nyj,1,Sun,2011-09-11,Cowboys,7,3,7,7,2011,Jets,0,7,3,17,9/11/2011,8:33PM,New York Jets,,Dallas Cowboys
201109120mia,1,Mon,2011-09-12,Patriots,7,7,14,10,2011,Dolphins,7,0,10,7,9/12/2011,7:13PM,New England Patriots,@,Miami Dolphins
201109120den,1,Mon,2011-09-12,Raiders,0,16,0,7,2011,Broncos,3,0,10,7,9/12/2011,10:26PM,Oakland Raiders,@,Denver Broncos
201109180oti,2,Sun,2011-09-18,Ravens,0,10,0,3,2011,Titans,0,10,10,6,9/18/2011,1:02PM,Tennessee Titans,,Baltimore Ravens
201109180nyj,2,Sun,2011-09-18,Jaguars,3,0,0,0,2011,Jets,9,6,14,3,9/18/2011,1:02PM,Green Bay Packers,@,Carolina Panthers
201109180det,2,Sun,2011-09-18,Chiefs,3,0,0,0,2011,Lions,7,13,7,21,9/18/2011,1:02PM,Detroit Lions,,Kansas City Chiefs
201109180nor,2,Sun,2011-09-18,Bears,7,3,3,0,2011,Saints,3,13,7,7,9/18/2011,1:02PM,New York Jets,,Jacksonville Jaguars
201109180pit,2,Sun,2011-09-18,Seahawks,0,0,0,0,2011,Steelers,7,10,7,0,9/18/2011,1:02PM,Pittsburgh Steelers,,Seattle Seahawks
201109180car,2,Sun,2011-09-18,Packers,0,7,16,7,2011,Panthers,10,3,0,10,9/18/2011,1:02PM,New Orleans Saints,,Chicago Bears
201109180clt,2,Sun,2011-09-18,Browns,0,14,0,13,2011,Colts,3,6,3,7,9/18/2011,1:02PM,Cleveland Browns,@,Indianapolis Colts
201109180was,2,Sun,2011-09-18,Cardinals,7,0,7,7,2011,Redskins,0,10,0,12,9/18/2011,1:03PM,Buffalo Bills,,Oakland Raiders
201109180buf,2,Sun,2011-09-18,Raiders,0,21,0,14,2011,Bills,0,3,14,21,9/18/2011,1:03PM,Washington Redskins,,Arizona Cardinals
201109180min,2,Sun,2011-09-18,Buccaneers,0,0,10,14,2011,Vikings,7,10,0,3,9/18/2011,1:05PM,Tampa Bay Buccaneers,@,Minnesota Vikings
201109180sfo,2,Sun,2011-09-18,Cowboys,0,7,7,10,2011,49ers,0,14,7,3,9/18/2011,4:05PM,Dallas Cowboys,@,San Francisco 49ers
201109180nwe,2,Sun,2011-09-18,Chargers,7,0,0,14,2011,Patriots,7,13,0,15,9/18/2011,4:15PM,New England Patriots,,San Diego Chargers
201109180den,2,Sun,2011-09-18,Bengals,0,3,12,7,2011,Broncos,7,3,7,7,9/18/2011,4:15PM,Denver Broncos,,Cincinnati Bengals
201109180mia,2,Sun,2011-09-18,Texans,6,10,0,7,2011,Dolphins,3,0,7,3,9/18/2011,4:15PM,Houston Texans,@,Miami Dolphins
201109180atl,2,Sun,2011-09-18,Eagles,0,10,21,0,2011,Falcons,7,7,7,14,9/18/2011,8:30PM,Atlanta Falcons,,Philadelphia Eagles
201109190nyg,2,Mon,2011-09-19,Rams,6,0,10,0,2011,Giants,7,14,7,0,9/19/2011,8:40PM,New York Giants,,St. Louis Rams
201109250cle,3,Sun,2011-09-25,Dolphins,7,3,3,3,2011,Browns,0,7,3,7,9/25/2011,1:02PM,Cleveland Browns,,Miami Dolphins
201109250nor,3,Sun,2011-09-25,Texans,10,6,3,14,2011,Saints,0,10,7,23,9/25/2011,1:02PM,Tennessee Titans,,Denver Broncos
201109250cin,3,Sun,2011-09-25,49ers,0,0,3,10,2011,Bengals,3,0,0,5,9/25/2011,1:02PM,Carolina Panthers,,Jacksonville Jaguars
201109250car,3,Sun,2011-09-25,Jaguars,0,10,0,0,2011,Panthers,2,3,3,8,9/25/2011,1:02PM,San Francisco 49ers,@,Cincinnati Bengals
201109250oti,3,Sun,2011-09-25,Broncos,7,0,7,0,2011,Titans,0,10,0,7,9/25/2011,1:02PM,New Orleans Saints,,Houston Texans
201109250buf,3,Sun,2011-09-25,Patriots,14,7,3,7,2011,Bills,0,10,7,17,9/25/2011,1:03PM,New York Giants,@,Philadelphia Eagles
201109250phi,3,Sun,2011-09-25,Giants,14,0,0,15,2011,Eagles,0,13,3,0,9/25/2011,1:03PM,Buffalo Bills,,New England Patriots
201109250min,3,Sun,2011-09-25,Lions,0,0,10,13,2011,Vikings,6,14,0,3,9/25/2011,1:05PM,Detroit Lions,@,Minnesota Vikings
201109250rai,3,Sun,2011-09-25,Jets,7,10,0,7,2011,Raiders,7,10,7,10,9/25/2011,4:04PM,Oakland Raiders,,New York Jets
201109250sdg,3,Sun,2011-09-25,Chiefs,0,0,7,10,2011,Chargers,0,10,7,3,9/25/2011,4:05PM,Baltimore Ravens,@,St. Louis Rams
201109250ram,3,Sun,2011-09-25,Ravens,21,6,3,7,2011,Rams,0,0,7,0,9/25/2011,4:05PM,San Diego Chargers,,Kansas City Chiefs
201109250sea,3,Sun,2011-09-25,Cardinals,0,10,0,0,2011,Seahawks,3,3,7,0,9/25/2011,4:15PM,Seattle Seahawks,,Arizona Cardinals
201109250chi,3,Sun,2011-09-25,Packers,7,10,3,7,2011,Bears,0,10,0,7,9/25/2011,4:15PM,Green Bay Packers,@,Chicago Bears
201109250tam,3,Sun,2011-09-25,Falcons,0,3,0,10,2011,Buccaneers,3,10,3,0,9/25/2011,4:16PM,Tampa Bay Buccaneers,,Atlanta Falcons
201109250clt,3,Sun,2011-09-25,Steelers,10,0,0,13,2011,Colts,0,13,0,7,9/25/2011,8:30PM,Pittsburgh Steelers,@,Indianapolis Colts
201109260dal,3,Mon,2011-09-26,Redskins,6,3,7,0,2011,Cowboys,3,6,3,6,9/26/2011,8:41PM,Dallas Cowboys,,Washington Redskins
201110020ram,4,Sun,2011-10-02,Redskins,7,7,3,0,2011,Rams,0,0,0,10,10/2/2011,1:00PM,Washington Redskins,@,St. Louis Rams
201110020kan,4,Sun,2011-10-02,Vikings,7,0,3,7,2011,Chiefs,3,6,6,7,10/2/2011,1:02PM,Kansas City Chiefs,,Minnesota Vikings
201110020dal,4,Sun,2011-10-02,Lions,0,3,14,17,2011,Cowboys,7,13,10,0,10/2/2011,1:02PM,Detroit Lions,@,Dallas Cowboys
201110020phi,4,Sun,2011-10-02,49ers,0,3,14,7,2011,Eagles,7,13,3,0,10/2/2011,1:03PM,Cincinnati Bengals,,Buffalo Bills
201110020cle,4,Sun,2011-10-02,Titans,7,14,10,0,2011,Browns,3,3,0,7,10/2/2011,1:03PM,San Francisco 49ers,@,Philadelphia Eagles
201110020htx,4,Sun,2011-10-02,Steelers,0,0,7,3,2011,Texans,7,3,0,7,10/2/2011,1:03PM,Houston Texans,,Pittsburgh Steelers
201110020jax,4,Sun,2011-10-02,Saints,7,7,6,3,2011,Jaguars,0,10,0,0,10/2/2011,1:03PM,New Orleans Saints,@,Jacksonville Jaguars
201110020cin,4,Sun,2011-10-02,Bills,0,17,0,3,2011,Bengals,3,0,10,10,10/2/2011,1:03PM,Tennessee Titans,@,Cleveland Browns
201110020chi,4,Sun,2011-10-02,Panthers,3,17,0,9,2011,Bears,10,14,0,10,10/2/2011,1:04PM,Chicago Bears,,Carolina Panthers
201110020crd,4,Sun,2011-10-02,Giants,0,10,0,21,2011,Cardinals,3,3,14,7,10/2/2011,4:05PM,New York Giants,@,Arizona Cardinals
201110020sea,4,Sun,2011-10-02,Falcons,7,17,3,3,2011,Seahawks,0,7,14,7,10/2/2011,4:05PM,Atlanta Falcons,@,Seattle Seahawks
201110020gnb,4,Sun,2011-10-02,Broncos,3,14,0,6,2011,Packers,14,14,14,7,10/2/2011,4:15PM,Green Bay Packers,,Denver Broncos
201110020rai,4,Sun,2011-10-02,Patriots,7,10,7,7,2011,Raiders,3,7,3,6,10/2/2011,4:15PM,New England Patriots,@,Oakland Raiders
201110020sdg,4,Sun,2011-10-02,Dolphins,7,3,3,3,2011,Chargers,7,6,10,3,10/2/2011,4:15PM,San Diego Chargers,,Miami Dolphins
201110020rav,4,Sun,2011-10-02,Jets,7,10,0,0,2011,Ravens,17,10,7,0,10/2/2011,8:30PM,Baltimore Ravens,,New York Jets
201110030tam,4,Mon,2011-10-03,Colts,3,7,7,0,2011,Buccaneers,0,7,10,7,10/3/2011,8:40PM,Tampa Bay Buccaneers,,Indianapolis Colts
201110090jax,5,Sun,2011-10-09,Bengals,7,6,0,17,2011,Jaguars,7,6,0,7,10/9/2011,1:02PM,Cincinnati Bengals,@,Jacksonville Jaguars
201110090pit,5,Sun,2011-10-09,Titans,3,0,7,7,2011,Steelers,7,14,7,10,10/9/2011,1:02PM,Kansas City Chiefs,@,Indianapolis Colts
201110090clt,5,Sun,2011-10-09,Chiefs,0,14,7,7,2011,Colts,7,17,0,0,10/9/2011,1:02PM,Pittsburgh Steelers,,Tennessee Titans
201110090htx,5,Sun,2011-10-09,Raiders,3,9,3,10,2011,Texans,7,7,3,3,10/9/2011,1:02PM,Oakland Raiders,@,Houston Texans
201110090buf,5,Sun,2011-10-09,Eagles,0,7,7,10,2011,Bills,7,14,10,0,10/9/2011,1:04PM,Buffalo Bills,,Philadelphia Eagles
201110090car,5,Sun,2011-10-09,Saints,10,10,3,7,2011,Panthers,6,7,7,7,10/9/2011,1:04PM,Seattle Seahawks,@,New York Giants
201110090nyg,5,Sun,2011-10-09,Seahawks,14,0,2,20,2011,Giants,7,7,0,11,10/9/2011,1:04PM,New Orleans Saints,@,Carolina Panthers
201110090min,5,Sun,2011-10-09,Cardinals,0,3,7,0,2011,Vikings,28,0,3,3,10/9/2011,1:05PM,Minnesota Vikings,,Arizona Cardinals
201110090sfo,5,Sun,2011-10-09,Buccaneers,3,0,0,0,2011,49ers,7,17,10,14,10/9/2011,4:05PM,San Francisco 49ers,,Tampa Bay Buccaneers
201110090nwe,5,Sun,2011-10-09,Jets,0,7,7,7,2011,Patriots,7,3,14,6,10/9/2011,4:15PM,New England Patriots,,New York Jets
201110090den,5,Sun,2011-10-09,Chargers,6,17,0,6,2011,Broncos,7,3,0,14,10/9/2011,4:16PM,San Diego Chargers,@,Denver Broncos
201110090atl,5,Sun,2011-10-09,Packers,0,6,9,10,2011,Falcons,7,7,0,0,10/9/2011,8:30PM,Green Bay Packers,@,Atlanta Falcons
201110100det,5,Mon,2011-10-10,Bears,0,10,0,3,2011,Lions,0,7,14,3,10/10/2011,8:40PM,Detroit Lions,,Chicago Bears
201110160gnb,6,Sun,2011-10-16,Rams,0,3,0,0,2011,Packers,3,21,0,0,10/16/2011,1:02PM,New York Giants,,Buffalo Bills
201110160nyg,6,Sun,2011-10-16,Bills,14,3,0,7,2011,Giants,7,10,7,3,10/16/2011,1:02PM,Pittsburgh Steelers,,Jacksonville Jaguars
201110160cin,6,Sun,2011-10-16,Colts,0,7,0,10,2011,Bengals,7,3,10,7,10/16/2011,1:02PM,Atlanta Falcons,,Carolina Panthers
201110160atl,6,Sun,2011-10-16,Panthers,3,7,7,0,2011,Falcons,7,7,0,17,10/16/2011,1:02PM,Green Bay Packers,,St. Louis Rams
201110160pit,6,Sun,2011-10-16,Jaguars,0,3,7,3,2011,Steelers,7,10,0,0,10/16/2011,1:02PM,Cincinnati Bengals,,Indianapolis Colts
201110160det,6,Sun,2011-10-16,49ers,0,12,3,10,2011,Lions,10,0,3,6,10/16/2011,1:03PM,San Francisco 49ers,@,Detroit Lions
201110160was,6,Sun,2011-10-16,Eagles,7,13,0,0,2011,Redskins,0,3,3,7,10/16/2011,1:05PM,Philadelphia Eagles,@,Washington Redskins
201110160rai,6,Sun,2011-10-16,Browns,0,7,0,10,2011,Raiders,7,7,10,0,10/16/2011,4:05PM,Oakland Raiders,,Cleveland Browns
201110160rav,6,Sun,2011-10-16,Texans,0,7,7,0,2011,Ravens,7,3,6,13,10/16/2011,4:06PM,Baltimore Ravens,,Houston Texans
201110160nwe,6,Sun,2011-10-16,Cowboys,3,7,3,3,2011,Patriots,3,10,0,7,10/16/2011,4:15PM,New England Patriots,,Dallas Cowboys
201110160tam,6,Sun,2011-10-16,Saints,7,3,3,7,2011,Buccaneers,3,17,3,3,10/16/2011,4:15PM,Tampa Bay Buccaneers,,New Orleans Saints
201110160chi,6,Sun,2011-10-16,Vikings,0,3,7,0,2011,Bears,16,10,10,3,10/16/2011,8:30PM,Chicago Bears,,Minnesota Vikings
201110170nyj,6,Mon,2011-10-17,Dolphins,3,3,0,0,2011,Jets,7,7,3,7,10/17/2011,8:40PM,New York Jets,,Miami Dolphins
201110230mia,7,Sun,2011-10-23,Broncos,0,0,0,15,2011,Dolphins,0,6,0,9,10/23/2011,1:02PM,Denver Broncos,@,Miami Dolphins
201110230oti,7,Sun,2011-10-23,Texans,3,17,7,14,2011,Titans,0,0,7,0,10/23/2011,1:02PM,Houston Texans,@,Tennessee Titans
201110230nyj,7,Sun,2011-10-23,Chargers,7,14,0,0,2011,Jets,3,7,7,10,10/23/2011,1:03PM,New York Jets,,San Diego Chargers
201110230cle,7,Sun,2011-10-23,Seahawks,0,0,3,0,2011,Browns,0,3,0,3,10/23/2011,1:05PM,Cleveland Browns,,Seattle Seahawks
201110230tam,7,Sun,2011-10-23,Bears,7,7,7,3,2011,Buccaneers,2,3,0,13,10/23/2011,1:05PM,Atlanta Falcons,@,Detroit Lions
201110230det,7,Sun,2011-10-23,Falcons,10,7,3,3,2011,Lions,3,3,10,0,10/23/2011,1:05PM,Carolina Panthers,,Washington Redskins
201110230car,7,Sun,2011-10-23,Redskins,0,6,7,7,2011,Panthers,3,6,14,10,10/23/2011,1:05PM,Chicago Bears,@,Tampa Bay Buccaneers
201110230crd,7,Sun,2011-10-23,Steelers,7,10,9,6,2011,Cardinals,0,7,7,6,10/23/2011,4:05PM,Pittsburgh Steelers,@,Arizona Cardinals
201110230dal,7,Sun,2011-10-23,Rams,0,7,0,0,2011,Cowboys,7,10,3,14,10/23/2011,4:15PM,Dallas Cowboys,,St. Louis Rams
201110230min,7,Sun,2011-10-23,Packers,7,6,20,0,2011,Vikings,7,10,0,10,10/23/2011,4:15PM,Green Bay Packers,@,Minnesota Vikings
201110230rai,7,Sun,2011-10-23,Chiefs,14,0,7,7,2011,Raiders,0,0,0,0,10/23/2011,7:05PM,Kansas City Chiefs,@,Oakland Raiders
201110230nor,7,Sun,2011-10-23,Colts,0,7,0,0,2011,Saints,21,13,14,14,10/23/2011,8:30PM,New Orleans Saints,,Indianapolis Colts
201110240jax,7,Mon,2011-10-24,Ravens,0,0,0,7,2011,Jaguars,3,3,3,3,10/24/2011,8:40PM,Jacksonville Jaguars,,Baltimore Ravens
201110300ram,8,Sun,2011-10-30,Saints,0,0,7,14,2011,Rams,0,17,7,7,10/30/2011,1:00PM,St. Louis Rams,,New Orleans Saints
201110300rav,8,Sun,2011-10-30,Cardinals,3,21,0,3,2011,Ravens,0,6,14,10,10/30/2011,1:02PM,Baltimore Ravens,,Arizona Cardinals
201110300nyg,8,Sun,2011-10-30,Dolphins,7,7,3,0,2011,Giants,3,7,0,10,10/30/2011,1:02PM,New York Giants,,Miami Dolphins
201110300oti,8,Sun,2011-10-30,Colts,0,0,3,7,2011,Titans,3,17,0,7,10/30/2011,1:02PM,Houston Texans,,Jacksonville Jaguars
201110300htx,8,Sun,2011-10-30,Jaguars,0,7,0,7,2011,Texans,7,0,7,10,10/30/2011,1:02PM,Tennessee Titans,,Indianapolis Colts
201110300car,8,Sun,2011-10-30,Vikings,7,7,7,3,2011,Panthers,0,14,7,0,10/30/2011,1:03PM,Minnesota Vikings,@,Carolina Panthers
201110300buf,8,Sun,2011-10-30,Redskins,0,0,0,0,2011,Bills,7,6,7,3,10/30/2011,4:05PM,Buffalo Bills,,Washington Redskins
201110300den,8,Sun,2011-10-30,Lions,7,17,14,7,2011,Broncos,3,0,0,7,10/30/2011,4:10PM,Detroit Lions,@,Denver Broncos
201110300pit,8,Sun,2011-10-30,Patriots,0,10,0,7,2011,Steelers,7,10,3,5,10/30/2011,4:15PM,San Francisco 49ers,,Cleveland Browns
201110300sfo,8,Sun,2011-10-30,Browns,0,3,0,7,2011,49ers,10,7,0,3,10/30/2011,4:15PM,Pittsburgh Steelers,,New England Patriots
201110300sea,8,Sun,2011-10-30,Bengals,10,7,0,17,2011,Seahawks,0,3,3,6,10/30/2011,4:16PM,Cincinnati Bengals,@,Seattle Seahawks
201110300phi,8,Sun,2011-10-30,Cowboys,0,0,0,7,2011,Eagles,14,10,3,7,10/30/2011,8:28PM,Philadelphia Eagles,,Dallas Cowboys
201110310kan,8,Mon,2011-10-31,Chargers,0,3,9,8,2011,Chiefs,10,3,0,7,10/31/2011,8:40PM,Kansas City Chiefs,,San Diego Chargers
201111060clt,9,Sun,2011-11-06,Falcons,14,7,7,3,2011,Colts,0,7,0,0,11/6/2011,1:02PM,Atlanta Falcons,@,Indianapolis Colts
201111060dal,9,Sun,2011-11-06,Seahawks,3,3,0,7,2011,Cowboys,3,3,7,10,11/6/2011,1:02PM,Dallas Cowboys,,Seattle Seahawks
201111060kan,9,Sun,2011-11-06,Dolphins,7,7,14,3,2011,Chiefs,3,0,0,0,11/6/2011,1:03PM,New York Jets,@,Buffalo Bills
201111060htx,9,Sun,2011-11-06,Browns,3,0,3,6,2011,Texans,14,10,3,3,11/6/2011,1:03PM,San Francisco 49ers,@,Washington Redskins
201111060buf,9,Sun,2011-11-06,Jets,0,3,17,7,2011,Bills,0,0,3,8,11/6/2011,1:03PM,Houston Texans,,Cleveland Browns
201111060was,9,Sun,2011-11-06,49ers,0,13,3,3,2011,Redskins,0,3,0,8,11/6/2011,1:03PM,Miami Dolphins,@,Kansas City Chiefs
201111060nor,9,Sun,2011-11-06,Buccaneers,0,3,3,10,2011,Saints,7,10,7,3,11/6/2011,1:03PM,New Orleans Saints,,Tampa Bay Buccaneers
201111060rai,9,Sun,2011-11-06,Broncos,7,0,17,14,2011,Raiders,3,14,7,0,11/6/2011,4:05PM,Denver Broncos,@,Oakland Raiders
201111060oti,9,Sun,2011-11-06,Bengals,0,7,7,10,2011,Titans,3,14,0,0,11/6/2011,4:05PM,Cincinnati Bengals,@,Tennessee Titans
201111060nwe,9,Sun,2011-11-06,Giants,0,0,10,14,2011,Patriots,0,0,3,17,11/6/2011,4:15PM,New York Giants,@,New England Patriots
201111060crd,9,Sun,2011-11-06,Rams,3,6,4,0,2011,Cardinals,3,0,3,7,11/6/2011,4:15PM,Arizona Cardinals,,St. Louis Rams
201111060sdg,9,Sun,2011-11-06,Packers,21,7,3,14,2011,Chargers,7,10,7,14,11/6/2011,4:15PM,Green Bay Packers,@,San Diego Chargers
201111060pit,9,Sun,2011-11-06,Ravens,3,6,7,7,2011,Steelers,0,6,0,14,11/6/2011,8:30PM,Baltimore Ravens,@,Pittsburgh Steelers
201111070phi,9,Mon,2011-11-07,Bears,7,10,3,10,2011,Eagles,0,10,14,0,11/7/2011,8:41PM,Chicago Bears,@,Philadelphia Eagles
201111100sdg,10,Thu,2011-11-10,Raiders,7,10,7,0,2011,Chargers,3,0,14,0,11/10/2011,8:29PM,Oakland Raiders,@,San Diego Chargers
201111130phi,10,Sun,2011-11-13,Cardinals,0,7,0,14,2011,Eagles,0,14,0,3,11/13/2011,1:02PM,Arizona Cardinals,@,Philadelphia Eagles
201111130dal,10,Sun,2011-11-13,Bills,0,7,0,0,2011,Cowboys,14,14,6,10,11/13/2011,1:02PM,Pittsburgh Steelers,@,Cincinnati Bengals
201111130cin,10,Sun,2011-11-13,Steelers,14,3,7,0,2011,Bengals,7,3,7,0,11/13/2011,1:02PM,Dallas Cowboys,,Buffalo Bills
201111130clt,10,Sun,2011-11-13,Jaguars,3,0,7,7,2011,Colts,0,3,0,0,11/13/2011,1:02PM,Houston Texans,@,Tampa Bay Buccaneers
201111130tam,10,Sun,2011-11-13,Texans,9,7,14,7,2011,Buccaneers,0,3,0,6,11/13/2011,1:02PM,Jacksonville Jaguars,@,Indianapolis Colts
201111130atl,10,Sun,2011-11-13,Saints,3,7,7,6,2011,Falcons,3,3,7,10,11/13/2011,1:03PM,New Orleans Saints,@,Atlanta Falcons
201111130kan,10,Sun,2011-11-13,Broncos,7,3,0,7,2011,Chiefs,0,0,7,3,11/13/2011,1:03PM,St. Louis Rams,@,Cleveland Browns
201111130cle,10,Sun,2011-11-13,Rams,0,10,0,3,2011,Browns,3,6,3,0,11/13/2011,1:03PM,Miami Dolphins,,Washington Redskins
201111130mia,10,Sun,2011-11-13,Redskins,3,3,3,0,2011,Dolphins,7,3,3,7,11/13/2011,1:03PM,Denver Broncos,@,Kansas City Chiefs
201111130car,10,Sun,2011-11-13,Titans,14,3,3,10,2011,Panthers,0,0,3,0,11/13/2011,1:04PM,Tennessee Titans,@,Carolina Panthers
201111130sea,10,Sun,2011-11-13,Ravens,0,7,3,7,2011,Seahawks,10,9,3,0,11/13/2011,4:06PM,Seattle Seahawks,,Baltimore Ravens
201111130sfo,10,Sun,2011-11-13,Giants,3,3,7,7,2011,49ers,3,6,3,15,11/13/2011,4:15PM,San Francisco 49ers,,New York Giants
201111130chi,10,Sun,2011-11-13,Lions,0,6,0,7,2011,Bears,10,10,17,0,11/13/2011,4:16PM,Chicago Bears,,Detroit Lions
201111130nyj,10,Sun,2011-11-13,Patriots,6,7,10,14,2011,Jets,0,9,0,7,11/13/2011,8:31PM,New England Patriots,@,New York Jets
201111140gnb,10,Mon,2011-11-14,Vikings,0,0,7,0,2011,Packers,14,3,14,14,11/14/2011,8:40PM,Green Bay Packers,,Minnesota Vikings
201111170den,11,Thu,2011-11-17,Jets,0,3,7,3,2011,Broncos,3,0,7,7,11/17/2011,8:30PM,Denver Broncos,,New York Jets
201111200cle,11,Sun,2011-11-20,Jaguars,0,7,0,3,2011,Browns,0,7,0,7,11/20/2011,1:02PM,Miami Dolphins,,Buffalo Bills
201111200gnb,11,Sun,2011-11-20,Buccaneers,0,10,3,13,2011,Packers,7,14,0,14,11/20/2011,1:02PM,Detroit Lions,,Carolina Panthers
201111200mia,11,Sun,2011-11-20,Bills,3,3,0,2,2011,Dolphins,14,14,7,0,11/20/2011,1:02PM,Green Bay Packers,,Tampa Bay Buccaneers
201111200rav,11,Sun,2011-11-20,Bengals,7,0,7,10,2011,Ravens,0,14,10,7,11/20/2011,1:02PM,Baltimore Ravens,,Cincinnati Bengals
201111200det,11,Sun,2011-11-20,Panthers,10,17,0,8,2011,Lions,0,14,14,21,11/20/2011,1:02PM,Cleveland Browns,,Jacksonville Jaguars
201111200was,11,Sun,2011-11-20,Cowboys,7,3,0,14,2011,Redskins,0,14,3,7,11/20/2011,1:03PM,Dallas Cowboys,@,Washington Redskins
201111200min,11,Sun,2011-11-20,Raiders,3,21,3,0,2011,Vikings,7,0,0,14,11/20/2011,1:05PM,Oakland Raiders,@,Minnesota Vikings
201111200sfo,11,Sun,2011-11-20,Cardinals,0,0,0,7,2011,49ers,6,3,14,0,11/20/2011,4:05PM,San Francisco 49ers,,Arizona Cardinals
201111200ram,11,Sun,2011-11-20,Seahawks,0,10,7,7,2011,Rams,7,0,0,0,11/20/2011,4:05PM,Seattle Seahawks,@,St. Louis Rams
201111200atl,11,Sun,2011-11-20,Titans,0,3,7,7,2011,Falcons,7,6,10,0,11/20/2011,4:15PM,Atlanta Falcons,,Tennessee Titans
201111200chi,11,Sun,2011-11-20,Chargers,3,7,7,3,2011,Bears,3,14,14,0,11/20/2011,4:16PM,Chicago Bears,,San Diego Chargers
201111200nyg,11,Sun,2011-11-20,Eagles,0,10,0,7,2011,Giants,0,3,0,7,11/20/2011,8:32PM,Philadelphia Eagles,@,New York Giants
201111210nwe,11,Mon,2011-11-21,Chiefs,3,0,0,0,2011,Patriots,0,10,17,7,11/21/2011,8:40PM,New England Patriots,,Kansas City Chiefs
201111240det,12,Thu,2011-11-24,Packers,0,7,17,3,2011,Lions,0,0,0,15,11/24/2011,12:35PM,Green Bay Packers,@,Detroit Lions
201111240dal,12,Thu,2011-11-24,Dolphins,3,3,10,3,2011,Cowboys,0,10,0,10,11/24/2011,4:16PM,Dallas Cowboys,,Miami Dolphins
201111240rav,12,Thu,2011-11-24,49ers,3,0,3,0,2011,Ravens,3,3,0,10,11/24/2011,8:29PM,Baltimore Ravens,,San Francisco 49ers
201111270ram,12,Sun,2011-11-27,Cardinals,3,0,17,3,2011,Rams,7,3,0,10,11/27/2011,1:00PM,Arizona Cardinals,@,St. Louis Rams
201111270oti,12,Sun,2011-11-27,Buccaneers,3,7,7,0,2011,Titans,7,3,0,13,11/27/2011,1:02PM,Atlanta Falcons,,Minnesota Vikings
201111270nyj,12,Sun,2011-11-27,Bills,7,7,7,3,2011,Jets,0,14,7,7,11/27/2011,1:02PM,Tennessee Titans,,Tampa Bay Buccaneers
201111270cin,12,Sun,2011-11-27,Browns,7,10,3,0,2011,Bengals,7,0,10,6,11/27/2011,1:02PM,Cincinnati Bengals,,Cleveland Browns
201111270atl,12,Sun,2011-11-27,Vikings,0,0,7,7,2011,Falcons,7,10,0,7,11/27/2011,1:02PM,New York Jets,,Buffalo Bills
201111270jax,12,Sun,2011-11-27,Texans,7,13,0,0,2011,Jaguars,7,3,0,3,11/27/2011,1:03PM,Carolina Panthers,@,Indianapolis Colts
201111270clt,12,Sun,2011-11-27,Panthers,3,7,7,10,2011,Colts,0,10,3,6,11/27/2011,1:03PM,Houston Texans,@,Jacksonville Jaguars
201111270rai,12,Sun,2011-11-27,Bears,0,7,0,13,2011,Raiders,6,6,6,7,11/27/2011,4:05PM,Oakland Raiders,,Chicago Bears
201111270sea,12,Sun,2011-11-27,Redskins,7,0,0,16,2011,Seahawks,0,7,3,7,11/27/2011,4:07PM,Washington Redskins,@,Seattle Seahawks
201111270phi,12,Sun,2011-11-27,Patriots,7,17,7,7,2011,Eagles,10,3,0,7,11/27/2011,4:15PM,New England Patriots,@,Philadelphia Eagles
