,GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,RQ1,RQ2,RQ3,RQ4,Win,Winner
2927,201109110cle,1,Sun,2011-09-11,Bengals,10,3,0,14,2011,Browns,0,14,3,0,9/11/2011,1:06PM,VV,HH,H,VV,10,VW
2928,201109110kan,1,Sun,2011-09-11,Bills,14,6,14,7,2011,Chiefs,0,7,0,0,9/11/2011,1:06PM,VV,H,VV,V,34,VW
2929,201109110tam,1,Sun,2011-09-11,Lions,6,14,7,0,2011,Buccaneers,10,3,0,7,9/11/2011,1:06PM,H,VV,V,H,7,VW
2930,201109110crd,1,Sun,2011-09-11,Panthers,7,7,7,0,2011,Cardinals,7,0,7,14,9/11/2011,4:15PM,T,V,T,HH,-7,HW
2931,201109110sdg,1,Sun,2011-09-11,Vikings,7,10,0,0,2011,Chargers,7,0,7,10,9/11/2011,4:20PM,T,VV,H,HH,-7,HW
2932,201109110sfo,1,Sun,2011-09-11,Seahawks,0,0,7,10,2011,49ers,0,16,0,17,9/11/2011,4:22PM,T,HHH,V,H,-16,HW
2933,201109110was,1,Sun,2011-09-11,Giants,7,7,0,0,2011,Redskins,0,14,7,7,9/11/2011,4:23PM,V,H,H,H,-14,HW
2934,201109110nyj,1,Sun,2011-09-11,Cowboys,7,3,7,7,2011,Jets,0,7,3,17,9/11/2011,8:33PM,V,H,V,HH,-3,HW
2935,201109120mia,1,Mon,2011-09-12,Patriots,7,7,14,10,2011,Dolphins,7,0,10,7,9/12/2011,7:13PM,T,V,V,V,14,VW
2936,201109120den,1,Mon,2011-09-12,Raiders,0,16,0,7,2011,Broncos,3,0,10,7,9/12/2011,10:26PM,H,VVV,HH,T,3,VW
2937,201109180oti,2,Sun,2011-09-18,Ravens,0,10,0,3,2011,Titans,0,10,10,6,9/18/2011,1:02PM,T,T,HH,H,-13,HW
2938,201109180nyj,2,Sun,2011-09-18,Jaguars,3,0,0,0,2011,Jets,9,6,14,3,9/18/2011,1:02PM,H,H,HH,H,-29,HW
2939,201109180det,2,Sun,2011-09-18,Chiefs,3,0,0,0,2011,Lions,7,13,7,21,9/18/2011,1:02PM,H,HH,H,HHH,-45,HW
2940,201109180nor,2,Sun,2011-09-18,Bears,7,3,3,0,2011,Saints,3,13,7,7,9/18/2011,1:02PM,V,HH,H,H,-17,HW
2941,201109180pit,2,Sun,2011-09-18,Seahawks,0,0,0,0,2011,Steelers,7,10,7,0,9/18/2011,1:02PM,H,HH,H,T,-24,HW
2942,201109180car,2,Sun,2011-09-18,Packers,0,7,16,7,2011,Panthers,10,3,0,10,9/18/2011,1:02PM,HH,V,VVV,H,7,VW
2943,201109180clt,2,Sun,2011-09-18,Browns,0,14,0,13,2011,Colts,3,6,3,7,9/18/2011,1:02PM,H,VV,H,V,8,VW
2944,201109180was,2,Sun,2011-09-18,Cardinals,7,0,7,7,2011,Redskins,0,10,0,12,9/18/2011,1:03PM,V,HH,V,H,-1,HW
2945,201109180buf,2,Sun,2011-09-18,Raiders,0,21,0,14,2011,Bills,0,3,14,21,9/18/2011,1:03PM,T,VVV,HH,H,-3,HW
2946,201109180min,2,Sun,2011-09-18,Buccaneers,0,0,10,14,2011,Vikings,7,10,0,3,9/18/2011,1:05PM,H,HH,VV,VV,4,VW
2947,201109180sfo,2,Sun,2011-09-18,Cowboys,0,7,7,10,2011,49ers,0,14,7,3,9/18/2011,4:05PM,T,H,T,V,0,T
2948,201109180nwe,2,Sun,2011-09-18,Chargers,7,0,0,14,2011,Patriots,7,13,0,15,9/18/2011,4:15PM,T,HH,T,H,-14,HW
2949,201109180den,2,Sun,2011-09-18,Bengals,0,3,12,7,2011,Broncos,7,3,7,7,9/18/2011,4:15PM,H,T,V,T,-2,HW
2950,201109180mia,2,Sun,2011-09-18,Texans,6,10,0,7,2011,Dolphins,3,0,7,3,9/18/2011,4:15PM,V,VV,H,V,10,VW
2951,201109180atl,2,Sun,2011-09-18,Eagles,0,10,21,0,2011,Falcons,7,7,7,14,9/18/2011,8:30PM,H,V,VV,HH,-4,HW
2952,201109190nyg,2,Mon,2011-09-19,Rams,6,0,10,0,2011,Giants,7,14,7,0,9/19/2011,8:40PM,H,HH,V,T,-12,HW
2953,201109250cle,3,Sun,2011-09-25,Dolphins,7,3,3,3,2011,Browns,0,7,3,7,9/25/2011,1:02PM,V,H,T,H,-1,HW
2954,201109250nor,3,Sun,2011-09-25,Texans,10,6,3,14,2011,Saints,0,10,7,23,9/25/2011,1:02PM,VV,H,H,HH,-7,HW
2955,201109250cin,3,Sun,2011-09-25,49ers,0,0,3,10,2011,Bengals,3,0,0,5,9/25/2011,1:02PM,H,T,V,V,5,VW
2956,201109250car,3,Sun,2011-09-25,Jaguars,0,10,0,0,2011,Panthers,2,3,3,8,9/25/2011,1:02PM,H,V,H,HH,-6,HW
2957,201109250oti,3,Sun,2011-09-25,Broncos,7,0,7,0,2011,Titans,0,10,0,7,9/25/2011,1:02PM,V,HH,V,H,-3,HW
2958,201109250buf,3,Sun,2011-09-25,Patriots,14,7,3,7,2011,Bills,0,10,7,17,9/25/2011,1:03PM,VV,H,H,HH,-3,HW
2959,201109250phi,3,Sun,2011-09-25,Giants,14,0,0,15,2011,Eagles,0,13,3,0,9/25/2011,1:03PM,VV,HH,H,VVV,13,VW
2960,201109250min,3,Sun,2011-09-25,Lions,0,0,10,13,2011,Vikings,6,14,0,3,9/25/2011,1:05PM,H,HH,VV,VV,0,T
2961,201109250rai,3,Sun,2011-09-25,Jets,7,10,0,7,2011,Raiders,7,10,7,10,9/25/2011,4:04PM,T,T,H,H,-10,HW
2962,201109250sdg,3,Sun,2011-09-25,Chiefs,0,0,7,10,2011,Chargers,0,10,7,3,9/25/2011,4:05PM,T,HH,T,V,-3,HW
2963,201109250ram,3,Sun,2011-09-25,Ravens,21,6,3,7,2011,Rams,0,0,7,0,9/25/2011,4:05PM,VVV,V,H,V,30,VW
2964,201109250sea,3,Sun,2011-09-25,Cardinals,0,10,0,0,2011,Seahawks,3,3,7,0,9/25/2011,4:15PM,H,V,H,T,-3,HW
2965,201109250chi,3,Sun,2011-09-25,Packers,7,10,3,7,2011,Bears,0,10,0,7,9/25/2011,4:15PM,V,T,V,T,10,VW
2966,201109250tam,3,Sun,2011-09-25,Falcons,0,3,0,10,2011,Buccaneers,3,10,3,0,9/25/2011,4:16PM,H,H,H,VV,-3,HW
2967,201109250clt,3,Sun,2011-09-25,Steelers,10,0,0,13,2011,Colts,0,13,0,7,9/25/2011,8:30PM,VV,HH,T,V,3,VW
2968,201109260dal,3,Mon,2011-09-26,Redskins,6,3,7,0,2011,Cowboys,3,6,3,6,9/26/2011,8:41PM,V,H,V,H,-2,HW
2969,201110020ram,4,Sun,2011-10-02,Redskins,7,7,3,0,2011,Rams,0,0,0,10,10/2/2011,1:00PM,V,V,V,HH,7,VW
2970,201110020kan,4,Sun,2011-10-02,Vikings,7,0,3,7,2011,Chiefs,3,6,6,7,10/2/2011,1:02PM,V,H,H,T,-5,HW
2971,201110020dal,4,Sun,2011-10-02,Lions,0,3,14,17,2011,Cowboys,7,13,10,0,10/2/2011,1:02PM,H,HH,V,VVV,4,VW
2972,201110020phi,4,Sun,2011-10-02,49ers,0,3,14,7,2011,Eagles,7,13,3,0,10/2/2011,1:03PM,H,HH,VV,V,1,VW
2973,201110020cle,4,Sun,2011-10-02,Titans,7,14,10,0,2011,Browns,3,3,0,7,10/2/2011,1:03PM,V,VV,VV,H,18,VW
2974,201110020htx,4,Sun,2011-10-02,Steelers,0,0,7,3,2011,Texans,7,3,0,7,10/2/2011,1:03PM,H,H,V,H,-7,HW
2975,201110020jax,4,Sun,2011-10-02,Saints,7,7,6,3,2011,Jaguars,0,10,0,0,10/2/2011,1:03PM,V,H,V,V,13,VW
2976,201110020cin,4,Sun,2011-10-02,Bills,0,17,0,3,2011,Bengals,3,0,10,10,10/2/2011,1:03PM,H,VVV,HH,H,-3,HW
2977,201110020chi,4,Sun,2011-10-02,Panthers,3,17,0,9,2011,Bears,10,14,0,10,10/2/2011,1:04PM,H,V,T,H,-5,HW
2978,201110020crd,4,Sun,2011-10-02,Giants,0,10,0,21,2011,Cardinals,3,3,14,7,10/2/2011,4:05PM,H,V,HH,VV,4,VW
2979,201110020sea,4,Sun,2011-10-02,Falcons,7,17,3,3,2011,Seahawks,0,7,14,7,10/2/2011,4:05PM,V,VV,HH,H,2,VW
2980,201110020gnb,4,Sun,2011-10-02,Broncos,3,14,0,6,2011,Packers,14,14,14,7,10/2/2011,4:15PM,HH,T,HH,H,-26,HW
2981,201110020rai,4,Sun,2011-10-02,Patriots,7,10,7,7,2011,Raiders,3,7,3,6,10/2/2011,4:15PM,V,V,V,V,12,VW
2982,201110020sdg,4,Sun,2011-10-02,Dolphins,7,3,3,3,2011,Chargers,7,6,10,3,10/2/2011,4:15PM,T,H,H,T,-10,HW
2983,201110020rav,4,Sun,2011-10-02,Jets,7,10,0,0,2011,Ravens,17,10,7,0,10/2/2011,8:30PM,HH,T,H,T,-17,HW
2984,201110030tam,4,Mon,2011-10-03,Colts,3,7,7,0,2011,Buccaneers,0,7,10,7,10/3/2011,8:40PM,V,T,H,H,-7,HW
2985,201110090jax,5,Sun,2011-10-09,Bengals,7,6,0,17,2011,Jaguars,7,6,0,7,10/9/2011,1:02PM,T,T,T,VV,10,VW
2986,201110090pit,5,Sun,2011-10-09,Titans,3,0,7,7,2011,Steelers,7,14,7,10,10/9/2011,1:02PM,H,HH,T,H,-21,HW
2987,201110090clt,5,Sun,2011-10-09,Chiefs,0,14,7,7,2011,Colts,7,17,0,0,10/9/2011,1:02PM,H,H,V,V,4,VW
2988,201110090htx,5,Sun,2011-10-09,Raiders,3,9,3,10,2011,Texans,7,7,3,3,10/9/2011,1:02PM,H,V,T,V,5,VW
2989,201110090buf,5,Sun,2011-10-09,Eagles,0,7,7,10,2011,Bills,7,14,10,0,10/9/2011,1:04PM,H,H,H,VV,-7,HW
2990,201110090car,5,Sun,2011-10-09,Saints,10,10,3,7,2011,Panthers,6,7,7,7,10/9/2011,1:04PM,V,V,H,T,3,VW
2991,201110090nyg,5,Sun,2011-10-09,Seahawks,14,0,2,20,2011,Giants,7,7,0,11,10/9/2011,1:04PM,V,H,V,VV,11,VW
2992,201110090min,5,Sun,2011-10-09,Cardinals,0,3,7,0,2011,Vikings,28,0,3,3,10/9/2011,1:05PM,HHH,V,V,H,-24,HW
2993,201110090sfo,5,Sun,2011-10-09,Buccaneers,3,0,0,0,2011,49ers,7,17,10,14,10/9/2011,4:05PM,H,HHH,HH,HH,-45,HW
2994,201110090nwe,5,Sun,2011-10-09,Jets,0,7,7,7,2011,Patriots,7,3,14,6,10/9/2011,4:15PM,H,V,H,V,-9,HW
2995,201110090den,5,Sun,2011-10-09,Chargers,6,17,0,6,2011,Broncos,7,3,0,14,10/9/2011,4:16PM,H,VV,T,HH,5,VW
2996,201110090atl,5,Sun,2011-10-09,Packers,0,6,9,10,2011,Falcons,7,7,0,0,10/9/2011,8:30PM,H,H,VV,VV,11,VW
2997,201110100det,5,Mon,2011-10-10,Bears,0,10,0,3,2011,Lions,0,7,14,3,10/10/2011,8:40PM,T,V,HH,T,-11,HW
2998,201110160gnb,6,Sun,2011-10-16,Rams,0,3,0,0,2011,Packers,3,21,0,0,10/16/2011,1:02PM,H,HHH,T,T,-21,HW
2999,201110160nyg,6,Sun,2011-10-16,Bills,14,3,0,7,2011,Giants,7,10,7,3,10/16/2011,1:02PM,V,H,H,V,-3,HW
3000,201110160cin,6,Sun,2011-10-16,Colts,0,7,0,10,2011,Bengals,7,3,10,7,10/16/2011,1:02PM,H,V,HH,V,-10,HW
3001,201110160atl,6,Sun,2011-10-16,Panthers,3,7,7,0,2011,Falcons,7,7,0,17,10/16/2011,1:02PM,H,T,V,HHH,-14,HW
3002,201110160pit,6,Sun,2011-10-16,Jaguars,0,3,7,3,2011,Steelers,7,10,0,0,10/16/2011,1:02PM,H,H,V,V,-4,HW
3003,201110160det,6,Sun,2011-10-16,49ers,0,12,3,10,2011,Lions,10,0,3,6,10/16/2011,1:03PM,HH,VV,T,V,6,VW
3004,201110160was,6,Sun,2011-10-16,Eagles,7,13,0,0,2011,Redskins,0,3,3,7,10/16/2011,1:05PM,V,VV,H,H,7,VW
3005,201110160rai,6,Sun,2011-10-16,Browns,0,7,0,10,2011,Raiders,7,7,10,0,10/16/2011,4:05PM,H,T,HH,VV,-7,HW
3006,201110160rav,6,Sun,2011-10-16,Texans,0,7,7,0,2011,Ravens,7,3,6,13,10/16/2011,4:06PM,H,V,V,HH,-15,HW
3007,201110160nwe,6,Sun,2011-10-16,Cowboys,3,7,3,3,2011,Patriots,3,10,0,7,10/16/2011,4:15PM,T,H,V,H,-4,HW
3008,201110160tam,6,Sun,2011-10-16,Saints,7,3,3,7,2011,Buccaneers,3,17,3,3,10/16/2011,4:15PM,V,HH,T,V,-6,HW
3009,201110160chi,6,Sun,2011-10-16,Vikings,0,3,7,0,2011,Bears,16,10,10,3,10/16/2011,8:30PM,HHH,H,H,H,-29,HW
3010,201110170nyj,6,Mon,2011-10-17,Dolphins,3,3,0,0,2011,Jets,7,7,3,7,10/17/2011,8:40PM,H,H,H,H,-18,HW
3011,201110230mia,7,Sun,2011-10-23,Broncos,0,0,0,15,2011,Dolphins,0,6,0,9,10/23/2011,1:02PM,T,H,T,V,0,T
3012,201110230oti,7,Sun,2011-10-23,Texans,3,17,7,14,2011,Titans,0,0,7,0,10/23/2011,1:02PM,V,VVV,T,VV,34,VW
3013,201110230nyj,7,Sun,2011-10-23,Chargers,7,14,0,0,2011,Jets,3,7,7,10,10/23/2011,1:03PM,V,V,H,HH,-6,HW
3014,201110230cle,7,Sun,2011-10-23,Seahawks,0,0,3,0,2011,Browns,0,3,0,3,10/23/2011,1:05PM,T,H,V,H,-3,HW
3015,201110230tam,7,Sun,2011-10-23,Bears,7,7,7,3,2011,Buccaneers,2,3,0,13,10/23/2011,1:05PM,V,V,V,HH,6,VW
3016,201110230det,7,Sun,2011-10-23,Falcons,10,7,3,3,2011,Lions,3,3,10,0,10/23/2011,1:05PM,V,V,H,V,7,VW
3017,201110230car,7,Sun,2011-10-23,Redskins,0,6,7,7,2011,Panthers,3,6,14,10,10/23/2011,1:05PM,H,T,H,H,-13,HW
3018,201110230crd,7,Sun,2011-10-23,Steelers,7,10,9,6,2011,Cardinals,0,7,7,6,10/23/2011,4:05PM,V,V,V,T,12,VW
3019,201110230dal,7,Sun,2011-10-23,Rams,0,7,0,0,2011,Cowboys,7,10,3,14,10/23/2011,4:15PM,H,H,H,HH,-27,HW
3020,201110230min,7,Sun,2011-10-23,Packers,7,6,20,0,2011,Vikings,7,10,0,10,10/23/2011,4:15PM,T,H,VVV,HH,6,VW
3021,201110230rai,7,Sun,2011-10-23,Chiefs,14,0,7,7,2011,Raiders,0,0,0,0,10/23/2011,7:05PM,VV,T,V,V,28,VW
3022,201110230nor,7,Sun,2011-10-23,Colts,0,7,0,0,2011,Saints,21,13,14,14,10/23/2011,8:30PM,HHH,H,HH,HH,-55,HW
3023,201110240jax,7,Mon,2011-10-24,Ravens,0,0,0,7,2011,Jaguars,3,3,3,3,10/24/2011,8:40PM,H,H,H,V,-5,HW
3024,201110300ram,8,Sun,2011-10-30,Saints,0,0,7,14,2011,Rams,0,17,7,7,10/30/2011,1:00PM,T,HHH,T,V,-10,HW
3025,201110300rav,8,Sun,2011-10-30,Cardinals,3,21,0,3,2011,Ravens,0,6,14,10,10/30/2011,1:02PM,V,VVV,HH,H,-3,HW
3026,201110300nyg,8,Sun,2011-10-30,Dolphins,7,7,3,0,2011,Giants,3,7,0,10,10/30/2011,1:02PM,V,T,V,HH,-3,HW
3027,201110300oti,8,Sun,2011-10-30,Colts,0,0,3,7,2011,Titans,3,17,0,7,10/30/2011,1:02PM,H,HHH,V,T,-17,HW
3028,201110300htx,8,Sun,2011-10-30,Jaguars,0,7,0,7,2011,Texans,7,0,7,10,10/30/2011,1:02PM,H,V,H,H,-10,HW
3029,201110300car,8,Sun,2011-10-30,Vikings,7,7,7,3,2011,Panthers,0,14,7,0,10/30/2011,1:03PM,V,H,T,V,3,VW
3030,201110300buf,8,Sun,2011-10-30,Redskins,0,0,0,0,2011,Bills,7,6,7,3,10/30/2011,4:05PM,H,H,H,H,-23,HW
3031,201110300den,8,Sun,2011-10-30,Lions,7,17,14,7,2011,Broncos,3,0,0,7,10/30/2011,4:10PM,V,VVV,VV,T,35,VW
3032,201110300pit,8,Sun,2011-10-30,Patriots,0,10,0,7,2011,Steelers,7,10,3,5,10/30/2011,4:15PM,H,T,H,V,-8,HW
3033,201110300sfo,8,Sun,2011-10-30,Browns,0,3,0,7,2011,49ers,10,7,0,3,10/30/2011,4:15PM,HH,H,T,V,-10,HW
3034,201110300sea,8,Sun,2011-10-30,Bengals,10,7,0,17,2011,Seahawks,0,3,3,6,10/30/2011,4:16PM,VV,V,H,VV,22,VW
3035,201110300phi,8,Sun,2011-10-30,Cowboys,0,0,0,7,2011,Eagles,14,10,3,7,10/30/2011,8:28PM,HH,HH,H,T,-27,HW
3036,201110310kan,8,Mon,2011-10-31,Chargers,0,3,9,8,2011,Chiefs,10,3,0,7,10/31/2011,8:40PM,HH,T,VV,V,0,T
3037,201111060clt,9,Sun,2011-11-06,Falcons,14,7,7,3,2011,Colts,0,7,0,0,11/6/2011,1:02PM,VV,T,V,V,24,VW
3038,201111060dal,9,Sun,2011-11-06,Seahawks,3,3,0,7,2011,Cowboys,3,3,7,10,11/6/2011,1:02PM,T,T,H,H,-10,HW
3039,201111060kan,9,Sun,2011-11-06,Dolphins,7,7,14,3,2011,Chiefs,3,0,0,0,11/6/2011,1:03PM,V,V,VV,V,28,VW
3040,201111060htx,9,Sun,2011-11-06,Browns,3,0,3,6,2011,Texans,14,10,3,3,11/6/2011,1:03PM,HH,HH,T,V,-18,HW
3041,201111060buf,9,Sun,2011-11-06,Jets,0,3,17,7,2011,Bills,0,0,3,8,11/6/2011,1:03PM,T,V,VV,H,16,VW
3042,201111060was,9,Sun,2011-11-06,49ers,0,13,3,3,2011,Redskins,0,3,0,8,11/6/2011,1:03PM,T,VV,V,H,8,VW
3043,201111060nor,9,Sun,2011-11-06,Buccaneers,0,3,3,10,2011,Saints,7,10,7,3,11/6/2011,1:03PM,H,H,H,V,-11,HW
3044,201111060rai,9,Sun,2011-11-06,Broncos,7,0,17,14,2011,Raiders,3,14,7,0,11/6/2011,4:05PM,V,HH,VV,VV,14,VW
3045,201111060oti,9,Sun,2011-11-06,Bengals,0,7,7,10,2011,Titans,3,14,0,0,11/6/2011,4:05PM,H,H,V,VV,7,VW
3046,201111060nwe,9,Sun,2011-11-06,Giants,0,0,10,14,2011,Patriots,0,0,3,17,11/6/2011,4:15PM,T,T,V,H,4,VW
3047,201111060crd,9,Sun,2011-11-06,Rams,3,6,4,0,2011,Cardinals,3,0,3,7,11/6/2011,4:15PM,T,V,V,H,0,T
3048,201111060sdg,9,Sun,2011-11-06,Packers,21,7,3,14,2011,Chargers,7,10,7,14,11/6/2011,4:15PM,VV,H,H,T,7,VW
3049,201111060pit,9,Sun,2011-11-06,Ravens,3,6,7,7,2011,Steelers,0,6,0,14,11/6/2011,8:30PM,V,T,V,H,3,VW
3050,201111070phi,9,Mon,2011-11-07,Bears,7,10,3,10,2011,Eagles,0,10,14,0,11/7/2011,8:41PM,V,T,HH,VV,6,VW
3051,201111100sdg,10,Thu,2011-11-10,Raiders,7,10,7,0,2011,Chargers,3,0,14,0,11/10/2011,8:29PM,V,VV,H,T,7,VW
3052,201111130phi,10,Sun,2011-11-13,Cardinals,0,7,0,14,2011,Eagles,0,14,0,3,11/13/2011,1:02PM,T,H,T,VV,4,VW
3053,201111130dal,10,Sun,2011-11-13,Bills,0,7,0,0,2011,Cowboys,14,14,6,10,11/13/2011,1:02PM,HH,H,H,HH,-37,HW
3054,201111130cin,10,Sun,2011-11-13,Steelers,14,3,7,0,2011,Bengals,7,3,7,0,11/13/2011,1:02PM,V,T,T,T,7,VW
3055,201111130clt,10,Sun,2011-11-13,Jaguars,3,0,7,7,2011,Colts,0,3,0,0,11/13/2011,1:02PM,V,H,V,V,14,VW
3056,201111130tam,10,Sun,2011-11-13,Texans,9,7,14,7,2011,Buccaneers,0,3,0,6,11/13/2011,1:02PM,VV,V,VV,V,28,VW
3057,201111130atl,10,Sun,2011-11-13,Saints,3,7,7,6,2011,Falcons,3,3,7,10,11/13/2011,1:03PM,T,V,T,H,0,T
3058,201111130kan,10,Sun,2011-11-13,Broncos,7,3,0,7,2011,Chiefs,0,0,7,3,11/13/2011,1:03PM,V,V,H,V,7,VW
3059,201111130cle,10,Sun,2011-11-13,Rams,0,10,0,3,2011,Browns,3,6,3,0,11/13/2011,1:03PM,H,V,H,V,1,VW
3060,201111130mia,10,Sun,2011-11-13,Redskins,3,3,3,0,2011,Dolphins,7,3,3,7,11/13/2011,1:03PM,H,T,T,H,-11,HW
3061,201111130car,10,Sun,2011-11-13,Titans,14,3,3,10,2011,Panthers,0,0,3,0,11/13/2011,1:04PM,VV,V,T,VV,27,VW
3062,201111130sea,10,Sun,2011-11-13,Ravens,0,7,3,7,2011,Seahawks,10,9,3,0,11/13/2011,4:06PM,HH,H,T,V,-5,HW
3063,201111130sfo,10,Sun,2011-11-13,Giants,3,3,7,7,2011,49ers,3,6,3,15,11/13/2011,4:15PM,T,H,V,HH,-7,HW
3064,201111130chi,10,Sun,2011-11-13,Lions,0,6,0,7,2011,Bears,10,10,17,0,11/13/2011,4:16PM,HH,H,HHH,V,-24,HW
3065,201111130nyj,10,Sun,2011-11-13,Patriots,6,7,10,14,2011,Jets,0,9,0,7,11/13/2011,8:31PM,V,H,VV,V,21,VW
3066,201111140gnb,10,Mon,2011-11-14,Vikings,0,0,7,0,2011,Packers,14,3,14,14,11/14/2011,8:40PM,HH,H,H,HH,-38,HW
3067,201111170den,11,Thu,2011-11-17,Jets,0,3,7,3,2011,Broncos,3,0,7,7,11/17/2011,8:30PM,H,V,T,H,-4,HW
3068,201111200cle,11,Sun,2011-11-20,Jaguars,0,7,0,3,2011,Browns,0,7,0,7,11/20/2011,1:02PM,T,T,T,H,-4,HW
3069,201111200gnb,11,Sun,2011-11-20,Buccaneers,0,10,3,13,2011,Packers,7,14,0,14,11/20/2011,1:02PM,H,H,V,H,-9,HW
3070,201111200mia,11,Sun,2011-11-20,Bills,3,3,0,2,2011,Dolphins,14,14,7,0,11/20/2011,1:02PM,HH,HH,H,V,-27,HW
3071,201111200rav,11,Sun,2011-11-20,Bengals,7,0,7,10,2011,Ravens,0,14,10,7,11/20/2011,1:02PM,V,HH,H,V,-7,HW
3072,201111200det,11,Sun,2011-11-20,Panthers,10,17,0,8,2011,Lions,0,14,14,21,11/20/2011,1:02PM,VV,V,HH,HH,-14,HW
3073,201111200was,11,Sun,2011-11-20,Cowboys,7,3,0,14,2011,Redskins,0,14,3,7,11/20/2011,1:03PM,V,HH,H,V,0,T
3074,201111200min,11,Sun,2011-11-20,Raiders,3,21,3,0,2011,Vikings,7,0,0,14,11/20/2011,1:05PM,H,VVV,V,HH,6,VW
3075,201111200sfo,11,Sun,2011-11-20,Cardinals,0,0,0,7,2011,49ers,6,3,14,0,11/20/2011,4:05PM,H,H,HH,V,-16,HW
3076,201111200ram,11,Sun,2011-11-20,Seahawks,0,10,7,7,2011,Rams,7,0,0,0,11/20/2011,4:05PM,H,VV,V,V,17,VW
3077,201111200atl,11,Sun,2011-11-20,Titans,0,3,7,7,2011,Falcons,7,6,10,0,11/20/2011,4:15PM,H,H,H,V,-6,HW
3078,201111200chi,11,Sun,2011-11-20,Chargers,3,7,7,3,2011,Bears,3,14,14,0,11/20/2011,4:16PM,T,H,H,V,-11,HW
3079,201111200nyg,11,Sun,2011-11-20,Eagles,0,10,0,7,2011,Giants,0,3,0,7,11/20/2011,8:32PM,T,V,T,T,7,VW
3080,201111210nwe,11,Mon,2011-11-21,Chiefs,3,0,0,0,2011,Patriots,0,10,17,7,11/21/2011,8:40PM,V,HH,HHH,H,-31,HW
3081,201111240det,12,Thu,2011-11-24,Packers,0,7,17,3,2011,Lions,0,0,0,15,11/24/2011,12:35PM,T,V,VVV,HH,12,VW
3082,201111240dal,12,Thu,2011-11-24,Dolphins,3,3,10,3,2011,Cowboys,0,10,0,10,11/24/2011,4:16PM,V,H,VV,H,-1,HW
3083,201111240rav,12,Thu,2011-11-24,49ers,3,0,3,0,2011,Ravens,3,3,0,10,11/24/2011,8:29PM,T,H,V,HH,-10,HW
3084,201111270ram,12,Sun,2011-11-27,Cardinals,3,0,17,3,2011,Rams,7,3,0,10,11/27/2011,1:00PM,H,H,VVV,H,3,VW
3085,201111270oti,12,Sun,2011-11-27,Buccaneers,3,7,7,0,2011,Titans,7,3,0,13,11/27/2011,1:02PM,H,V,V,HH,-6,HW
3086,201111270nyj,12,Sun,2011-11-27,Bills,7,7,7,3,2011,Jets,0,14,7,7,11/27/2011,1:02PM,V,H,T,H,-4,HW
3087,201111270cin,12,Sun,2011-11-27,Browns,7,10,3,0,2011,Bengals,7,0,10,6,11/27/2011,1:02PM,T,VV,H,H,-3,HW
3088,201111270atl,12,Sun,2011-11-27,Vikings,0,0,7,7,2011,Falcons,7,10,0,7,11/27/2011,1:02PM,H,HH,V,T,-10,HW
3089,201111270jax,12,Sun,2011-11-27,Texans,7,13,0,0,2011,Jaguars,7,3,0,3,11/27/2011,1:03PM,T,VV,T,H,7,VW
3090,201111270clt,12,Sun,2011-11-27,Panthers,3,7,7,10,2011,Colts,0,10,3,6,11/27/2011,1:03PM,V,H,V,V,8,VW
3091,201111270rai,12,Sun,2011-11-27,Bears,0,7,0,13,2011,Raiders,6,6,6,7,11/27/2011,4:05PM,H,V,H,V,-5,HW
3092,201111270sea,12,Sun,2011-11-27,Redskins,7,0,0,16,2011,Seahawks,0,7,3,7,11/27/2011,4:07PM,V,H,H,VV,6,VW
3093,201111270phi,12,Sun,2011-11-27,Patriots,7,17,7,7,2011,Eagles,10,3,0,7,11/27/2011,4:15PM,H,VV,V,T,18,VW
3094,201111270sdg,12,Sun,2011-11-27,Broncos,0,7,3,3,2011,Chargers,3,7,3,0,11/27/2011,4:15PM,H,T,T,V,0,T
3095,201111270kan,12,Sun,2011-11-27,Steelers,0,13,0,0,2011,Chiefs,3,3,0,3,11/27/2011,8:31PM,H,VV,T,H,4,VW
3096,201111280nor,12,Mon,2011-11-28,Giants,0,3,7,14,2011,Saints,0,21,14,14,11/28/2011,8:40PM,T,HHH,H,T,-25,HW
3097,201112010sea,13,Thu,2011-12-01,Eagles,0,7,0,7,2011,Seahawks,7,10,7,7,12/1/2011,8:29PM,H,H,H,T,-17,HW
3098,201112040buf,13,Sun,2011-12-04,Titans,10,7,3,3,2011,Bills,7,3,0,7,12/4/2011,1:02PM,V,V,V,H,6,VW
3099,201112040pit,13,Sun,2011-12-04,Bengals,0,7,0,0,2011,Steelers,0,28,7,0,12/4/2011,1:02PM,T,HHH,H,T,-28,HW
3100,201112040tam,13,Sun,2011-12-04,Panthers,14,10,7,7,2011,Buccaneers,3,9,0,7,12/4/2011,1:02PM,VV,V,V,T,19,VW
3101,201112040nwe,13,Sun,2011-12-04,Colts,0,3,0,21,2011,Patriots,3,14,14,0,12/4/2011,1:02PM,H,HH,HH,VVV,-7,HW
3102,201112040mia,13,Sun,2011-12-04,Raiders,0,0,0,14,2011,Dolphins,6,7,21,0,12/4/2011,1:03PM,H,H,HHH,VV,-20,HW
3103,201112040htx,13,Sun,2011-12-04,Falcons,0,3,7,0,2011,Texans,3,7,0,7,12/4/2011,1:03PM,H,H,V,H,-7,HW
